Invoice Type,Bill To GCI,Name,Bill to GCI Br,CC,UsageDistinction,EI Invoice Ref,File,TC,Canceling Inv Reference,Issue Date,Issue Date Month,Issue Date Year,Amount,Currency,Foreign Amount,Foreign Currency,VAT Amount,Tax Invoice Status,Internal Tax Ref,Vat Invoice Ref,Vat Issue Date,Vat Issue Date Month,Vat Issue Date Year,First Vat Inv Ref,First Vat Issue Date,First Vat Issue Date Month,First Vat Issue Date Year,Consol,Service Order,MBL,HBL
INV,G1704630,福建省莆田元鼎进出口有限公司,38,CN,,E381338803,R380029690,,,22-Sep-20,9,2020,868,CNY,,,0,CONFIRMED,T200009970,01200200031109840000,22-Sep-20,9,2020,01200200031109840000,22-Sep-20,9,2020,,,000-R380029690,
INV,G1704630,福建省莆田元鼎进出口有限公司,38,CN,,E381338804,R380029689,,,22-Sep-20,9,2020,868,CNY,,,0,CONFIRMED,T200009970,01200200031109840000,22-Sep-20,9,2020,01200200031109840000,22-Sep-20,9,2020,,,000-R380029689,
INV,G0386984,北京超思电子技术有限责任公司,38,CN,,E381338805,R380029510,,,22-Sep-20,9,2020,1176.47,CNY,,,0,CONFIRMED,T200009971,01200200031109840001,22-Sep-20,9,2020,01200200031109840001,22-Sep-20,9,2020,,,000-R380029510,
INV,G0386984,北京超思电子技术有限责任公司,38,CN,,E381338806,R380029877,,,22-Sep-20,9,2020,2383.86,CNY,,,0,CONFIRMED,T200009972,01200200031109840002,22-Sep-20,9,2020,01200200031109840002,22-Sep-20,9,2020,,,000-R380029877,
INV,G1704630,福建省莆田元鼎进出口有限公司,38,CN,,E381338807,R380029471,,,22-Sep-20,9,2020,6594.55,CNY,,,0,CONFIRMED,T200009969,01200200031109839999,22-Sep-20,9,2020,01200200031109839999,22-Sep-20,9,2020,,,000-R380029471,
INV,G0691351,天津市长越货运代理有限公司,38,CN,,E381338808,2380299852,,,22-Sep-20,9,2020,702,CNY,,,0,CONFIRMED,T200009939,01200200031109839970,22-Sep-20,9,2020,01200200031109839970,22-Sep-20,9,2020,SIN0468924,,180-73755894,4711511120
INV,G2062154,日通国际物流（中国）有限公司天津分公司,38,CN,,E381338809,2380299902,,,22-Sep-20,9,2020,550,CNY,,,0,CONFIRMED,T200009940,01200200031109839971,22-Sep-20,9,2020,01200200031109839971,22-Sep-20,9,2020,SEL1289277,,988-25781125,4431669231
INV,G2318109,格立莫农业技术（天津）有限公司,38,CN,,E381338810,6380196288,,,22-Sep-20,9,2020,22494.45,CNY,,,0,CONFIRMED,T200009929,01200200031109839963,22-Sep-20,9,2020,01200200031109839963,22-Sep-20,9,2020,TSN8124239,,CMDUTSZH804291,
INV,G0722504,乐金电子（天津）电器有限公司,38,CN,,E381338811,R380029447,,,22-Sep-20,9,2020,3008.8,CNY,,,0,CONFIRMED,T200009930,01200200031109839964,22-Sep-20,9,2020,01200200031109839964,22-Sep-20,9,2020,,,000-R380029447,
INV,G0691351,天津市长越货运代理有限公司,38,CN,,E381338813,2380299869,,,22-Sep-20,9,2020,992.6,CNY,,,0,CONFIRMED,T200009947,01200200031109839978,22-Sep-20,9,2020,01200200031109839978,22-Sep-20,9,2020,TYO1169029,,988-26371155,4930520005
INV,G0722504,乐金电子（天津）电器有限公司,38,CN,,E381338814,R380029618,,,22-Sep-20,9,2020,2051.07,CNY,,,0,CONFIRMED,T200009931,01200200031109839965,22-Sep-20,9,2020,01200200031109839965,22-Sep-20,9,2020,,,000-R380029618,
INV,G1704630,福建省莆田元鼎进出口有限公司,38,CN,,E381338815,R380029563,,,22-Sep-20,9,2020,1071.92,CNY,,,0,CONFIRMED,T200009973,01200200031109840003,22-Sep-20,9,2020,01200200031109840003,22-Sep-20,9,2020,,,000-R380029563,
INV,G3159949,天津常为进出口有限公司,38,CN,,E381338816,6380196410,,,22-Sep-20,9,2020,5455,CNY,,,0,CONFIRMED,T200009927,01200200031109839961,22-Sep-20,9,2020,01200200031109839961,22-Sep-20,9,2020,TSN8124423,,COSU6275253430,
INV,G1704630,福建省莆田元鼎进出口有限公司,38,CN,,E381338817,R380029564,,,22-Sep-20,9,2020,868,CNY,,,0,CONFIRMED,T200009973,01200200031109840003,22-Sep-20,9,2020,01200200031109840003,22-Sep-20,9,2020,,,000-R380029564,
INV,G1704630,福建省莆田元鼎进出口有限公司,38,CN,,E381338818,R380029565,,,22-Sep-20,9,2020,901.88,CNY,,,0,CONFIRMED,T200009973,01200200031109840003,22-Sep-20,9,2020,01200200031109840003,22-Sep-20,9,2020,,,000-R380029565,
INV,G0747161,天津瑞洋国际货运代理有限公司,38,CN,,E381338819,2380299896,,,22-Sep-20,9,2020,575.6,CNY,,,0,CONFIRMED,T200009941,01200200031109839972,22-Sep-20,9,2020,01200200031109839972,22-Sep-20,9,2020,ATL1214269,,180-47761792,421756590
INV,G0398750,北京富洋国际货运代理有限公司,38,CN,,E381338820,2380299921,,,22-Sep-20,9,2020,550,CNY,,,0,CONFIRMED,T200009942,01200200031109839973,22-Sep-20,9,2020,01200200031109839973,22-Sep-20,9,2020,ORD1525474,,016-63986005,4041856718
INV,G1704630,福建省莆田元鼎进出口有限公司,38,CN,,E381338821,R380029566,,,22-Sep-20,9,2020,878.57,CNY,,,0,CONFIRMED,T200009973,01200200031109840003,22-Sep-20,9,2020,01200200031109840003,22-Sep-20,9,2020,,,000-R380029566,
INV,G0611562,天津中铁青源国际货运代理有限公司,38,CN,,E381338822,2380299889,,,22-Sep-20,9,2020,387,CNY,,,0,CONFIRMED,T200009943,01200200031109839974,22-Sep-20,9,2020,01200200031109839974,22-Sep-20,9,2020,ORD1523635,,180-47892725,4041856287
INV,G1704630,福建省莆田元鼎进出口有限公司,38,CN,,E381338823,R380029567,,,22-Sep-20,9,2020,868,CNY,,,0,CONFIRMED,T200009973,01200200031109840003,22-Sep-20,9,2020,01200200031109840003,22-Sep-20,9,2020,,,000-R380029567,
INV,G0721896,天津市兆阳国际货运代理有限公司,38,CN,,E381338824,2380299347,,,22-Sep-20,9,2020,630,CNY,,,0,CONFIRMED,T200009938,01200200031109839969,22-Sep-20,9,2020,01200200031109839969,22-Sep-20,9,2020,BOM79163,,157-24266896,412999933
INV,G1704630,福建省莆田元鼎进出口有限公司,38,CN,,E381338825,R380029568,,,22-Sep-20,9,2020,868,CNY,,,0,CONFIRMED,T200009973,01200200031109840003,22-Sep-20,9,2020,01200200031109840003,22-Sep-20,9,2020,,,000-R380029568,
INV,G1704630,福建省莆田元鼎进出口有限公司,38,CN,,E381338826,R380029569,,,22-Sep-20,9,2020,868,CNY,,,0,CONFIRMED,T200009973,01200200031109840003,22-Sep-20,9,2020,01200200031109840003,22-Sep-20,9,2020,,,000-R380029569,
INV,G0745282,天津永进缝制品有限公司,38,CN,,E381338828,R380029570,,,22-Sep-20,9,2020,1033.38,CNY,,,0,CONFIRMED,T200009957,01200200031109839987,22-Sep-20,9,2020,01200200031109839987,22-Sep-20,9,2020,,,000-R380029570,
INV,G0721896,天津市兆阳国际货运代理有限公司,38,CN,,E381338829,2380299576,,,22-Sep-20,9,2020,1136.4,CNY,,,0,CONFIRMED,T200009938,01200200031109839969,22-Sep-20,9,2020,01200200031109839969,22-Sep-20,9,2020,MAA1019654,,160-29347824,42G0048938
INV,G0373995,天津市依依卫生用品股份有限公司,38,CN,,E381338830,R380029574,,,22-Sep-20,9,2020,3680.01,CNY,,,0,CONFIRMED,T200009956,01200200031109839986,22-Sep-20,9,2020,01200200031109839986,22-Sep-20,9,2020,,,000-R380029574,
INV,G0711754,江苏高淳陶瓷股份有限公司,38,CN,,E381338832,R380029573,,,22-Sep-20,9,2020,4852.55,CNY,,,0,CONFIRMED,T200009958,01200200031109839988,22-Sep-20,9,2020,01200200031109839988,22-Sep-20,9,2020,,,000-R380029573,
INV,G2607895,天津开发区陆成工贸有限公司,38,CN,,E381338833,R380029373,,,22-Sep-20,9,2020,4509.1,CNY,,,0,CONFIRMED,T200010062,01200200031109840088,24-Sep-20,9,2020,01200200031109839985,22-Sep-20,9,2020,,,000-R380029373,
INV,G0759284,美克国际家私加工（天津）有限公司,38,CN,,E381338834,2380299468,,,22-Sep-20,9,2020,2200.04,CNY,,,0,CONFIRMED,T200009944,01200200031109839975,22-Sep-20,9,2020,01200200031109839975,22-Sep-20,9,2020,ATL1212901,,180-47759681,4250183917
INV,G2607896,霸州市庆辉家具有限公司,38,CN,,E381338835,R380028708,,,22-Sep-20,9,2020,2131,CNY,,,0,CONFIRMED,T200009935,01200200031109839966,22-Sep-20,9,2020,01200200031109839966,22-Sep-20,9,2020,,,000-R380028708,
INV,G1714077,中外运-日新国际货运有限公司天津分公司,38,CN,,E381338836,6380196290,,,22-Sep-20,9,2020,3543.8,CNY,,,0,CONFIRMED,T200009936,01200200031109839967,22-Sep-20,9,2020,01200200031109839967,22-Sep-20,9,2020,TSN8124367,,YMLUW235206874,
INV,G1714077,中外运-日新国际货运有限公司天津分公司,38,CN,,E381338837,6380196537,,,22-Sep-20,9,2020,1684.6,CNY,,,0,CONFIRMED,T200009937,01200200031109839968,22-Sep-20,9,2020,01200200031109839968,22-Sep-20,9,2020,TSN8124368,,YMLUW235206875,
INV,G1082650,天津万顺佳物流有限公司,38,CN,,E381338838,7380086176,,,22-Sep-20,9,2020,400,CNY,,,0,CONFIRMED,T200009945,01200200031109839976,22-Sep-20,9,2020,01200200031109839976,22-Sep-20,9,2020,RTM8039507,,MEDUPR621491,6490091911
INV,G0633684,天津杰麦多乐器有限公司,38,CN,,E381338856,6380195941,,,22-Sep-20,9,2020,5310,CNY,,,0,CONFIRMED,T200009948,01200200031109839979,22-Sep-20,9,2020,01200200031109839979,22-Sep-20,9,2020,TSN8124302,,HLCUTS12008AVMV5,
INV,G0633684,天津杰麦多乐器有限公司,38,CN,,E381338857,6380195787,,,22-Sep-20,9,2020,3005,CNY,,,0,CONFIRMED,T200009949,01200200031109839980,22-Sep-20,9,2020,01200200031109839980,22-Sep-20,9,2020,TSN8124293,,HLCUTS12007ATXK2,
INV,G3111651,天津长衢国际货运代理有限公司,38,CN,,E381338858,2380299379,,,22-Sep-20,9,2020,11442.34,CNY,,,0,CONFIRMED,T200010018,01200200031109840047,23-Sep-20,9,2020,01200200031109840047,23-Sep-20,9,2020,BOM79196,,607-90653102,42C0000038
INV,G0336664,美克国际家私（天津）制造有限公司,38,CN,,E381338859,2380299726,,,22-Sep-20,9,2020,12.16,CNY,,,0,CONFIRMED,T200009976,01200200031109840006,22-Sep-20,9,2020,01200200031109840006,22-Sep-20,9,2020,ATL1214268,,180-47761781,4310041286
INV,G1902438,申克（天津）工业技术有限公司,38,CN,,E381338860,8380028972,,,22-Sep-20,9,2020,77603,CNY,,,0,CONFIRMED,T200009988,01200200031109840018,23-Sep-20,9,2020,01200200031109840018,23-Sep-20,9,2020,HAMT004771,,EIOW-520002189,H520006566
INV,G1902438,申克（天津）工业技术有限公司,38,CN,,E381338863,8380028972,,,22-Sep-20,9,2020,28857,CNY,,,0,CONFIRMED,T200009989,01200200031109840019,23-Sep-20,9,2020,01200200031109840019,23-Sep-20,9,2020,HAMT004771,,EIOW-520002189,H520006566
INV,G1902438,申克（天津）工业技术有限公司,38,CN,,E381338864,8380028972,,,22-Sep-20,9,2020,11996,CNY,,,0,CONFIRMED,T200009990,01200200031109840020,23-Sep-20,9,2020,01200200031109840020,23-Sep-20,9,2020,HAMT004771,,EIOW-520002189,H520006566
INV,G3043718,天津市红联橡胶制品有限公司,38,CN,,E381338866,R380028875,,,22-Sep-20,9,2020,5166.8,CNY,,,0,CONFIRMED,T200009968,01200200031109839998,22-Sep-20,9,2020,01200200031109839998,22-Sep-20,9,2020,,,000-R380028875,
INV,G1161120,安泰科技股份有限公司,38,CN,,E381338872,6380196140,,,22-Sep-20,9,2020,950,CNY,,,0,CONFIRMED,T200009965,01200200031109839995,22-Sep-20,9,2020,01200200031109839995,22-Sep-20,9,2020,TSN8124393,,ONEYTS0ND3955600,
INV,G2834539,炜伲雅大宇微波炉(天津)有限公司,38,CN,,E381338874,6380195963,,,22-Sep-20,9,2020,5265,CNY,,,0,CONFIRMED,T200009959,01200200031109839989,22-Sep-20,9,2020,01200200031109839989,22-Sep-20,9,2020,TSN8124126,,HLCUTS12008AVUB9,
INV,G2199799,浙江庞度环保科技有限公司,38,CN,,E381338878,6380195726,,,22-Sep-20,9,2020,3711.6,CNY,,,0,CONFIRMED,T200009960,01200200031109839990,22-Sep-20,9,2020,01200200031109839990,22-Sep-20,9,2020,,,HLCUTS12008AUMC0,
INV,G0596726,石家庄双剑工具有限公司,38,CN,,E381338880,R380028857,,,22-Sep-20,9,2020,1500.84,CNY,,,0,CONFIRMED,T200009961,01200200031109839991,22-Sep-20,9,2020,01200200031109839991,22-Sep-20,9,2020,,,000-R380028857,
INV,G0747264,进业（天津）轻工制品有限公司,38,CN,,E381338881,R380029210,,,22-Sep-20,9,2020,1341,CNY,,,0,CONFIRMED,T200009962,01200200031109839992,22-Sep-20,9,2020,01200200031109839992,22-Sep-20,9,2020,,,000-R380029210,
INV,G0324017,西安大洋五金矿产进出口有限公司,38,CN,,E381338896,R380029707,,,22-Sep-20,9,2020,1747.28,CNY,,,0,CONFIRMED,T200009963,01200200031109839993,22-Sep-20,9,2020,01200200031109839993,22-Sep-20,9,2020,,,000-R380029707,
INV,G2983716,河北麦芒塑胶科技有限公司,38,CN,,E381338897,R380029330,,,22-Sep-20,9,2020,2576.8,CNY,,,0,CONFIRMED,T200009964,01200200031109839994,22-Sep-20,9,2020,01200200031109839994,22-Sep-20,9,2020,,,000-R380029330,
INV,G2834539,炜伲雅大宇微波炉(天津)有限公司,38,CN,,E381338899,6380196669,,,22-Sep-20,9,2020,750,CNY,,,0,CONFIRMED,T200009966,01200200031109839996,22-Sep-20,9,2020,01200200031109839996,22-Sep-20,9,2020,TSN8124342,,SC16ZATM1106,
